Name,공지업무채널_슬랙미발송,파츠명,판매상태,담당자,판매상태 변경사유,적용 굿즈명,Goods code,변경일,end time,변경일(인터페이스용),end time(인터페이스용),parts_RECORD_ID (from 파츠명),newest record,판매상태 변경,Autonumber,담당자 이름,파츠 이름,확인 요청 사항,재고소유구분 (from sync_parts),품절 성격,품절 사유,파츠 유형 (from 파츠명),굿즈품절여부
SSU001398,,,판매가능,정승윤,협력사 과부하 해제로 품절해제하겠습니다.,,,2025.1.7 2:40오후,2026.1.7 1:51오후,2025.1.7,2026.1.6,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1398,정승윤,,,,,,,
SSU001399,checked,PT0833-레더스킨다이어리_블랙,일시품절,정승윤,재고소진 완료,레더스킨 다이어리,LSKD,2025.1.8 11:55오전,2025.2.17 9:36오전,2025.1.8,2025.2.16,recUFmvu3f10hWB6R,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recUFmvu3f10hWB6R,1399,정승윤,PT0833-레더스킨다이어리_블랙,,신시어리,,,Product Parts,
SSU001400,,PT2839-프라우드메모패드_커버_블랙,일시품절,김민정,"현재 체크파이널까지만 가능합니다. 
재입고 예정일은 2/7입니다. ",프라우드 메모패드,PMPB,2025.1.9 12:23오후,2025.1.9 2:21오후,2025.1.9,2025.1.8,reciLd1QOs3R44qmB,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=reciLd1QOs3R44qmB,1400,김민정,PT2839-프라우드메모패드_커버_블랙,,신시어리,,,Product Parts,
SSU001401,,PT2839-프라우드메모패드_커버_블랙,일시품절,김민정,"현재 체크파이널까지만 가능하며, 재고생산 재입고 예정일은 2/7입니다.",프라우드 메모패드,PMPB,2025.1.9 2:21오후,2025.2.3 5:00오후,2025.1.9,2025.2.2,reciLd1QOs3R44qmB,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=reciLd1QOs3R44qmB,1401,김민정,PT2839-프라우드메모패드_커버_블랙,,신시어리,,,Product Parts,
SSU001402,,PT4263-플러스멀티충전스테이션_블랙,일시품절,김민지,"협력사 재고 품절 및 춘절로 인해 3/15 부터 판매 가능합니다. 
고객 응대에 참고 부탁드립니다.

(최근 충전 안되는 제품이슈가 발생하여 전량 교체 하는 작업을 진행하여 보유하고 계셨던 재고를 모두 소진하셨다고 합니다. 중국 춘절 이후 생산가능하여 3/15에 협력사에 입고 예정으로 이후 부터 제작 가능합니다. )",플러스 멀티충전 스테이션,PLSM,2025.1.13 2:21오후,2025.3.7 11:22오전,2025.1.13,2025.3.6,recyM5hYOiHhO77wO,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recyM5hYOiHhO77wO,1402,김민지,PT4263-플러스멀티충전스테이션_블랙,,협력사,,,Product Parts,
SSU001403,,PT4262-플러스멀티충전스테이션_크림,품절예정,김민지,"현재 협력사에 재고 300개 남아있고 그중 50개는 PNA30976-티유브이라인란드코리아 건으로 홀딩중입니다. 
협력사 재고 품절 및 춘절로 인해 남은 250개 소진 후엔 3/15 부터 판매 가능합니다. 
고객 응대에 참고 부탁드립니다.

(최근 충전 안되는 제품이슈가 발생하여 전량 교체 하는 작업을 진행하여 보유하고 계셨던 재고를 모두 소진하셨다고 합니다. 중국 춘절 이후 생산가능하여 3/15에 협력사에 입고 예정으로 이후 부터 제작 가능합니다. )",플러스 멀티충전 스테이션,PLSM,2025.1.13 2:23오후,2025.3.7 11:24오전,2025.1.13,2025.3.6,recRmBYnWRG3gEvd8,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recRmBYnWRG3gEvd8,1403,김민지,PT4262-플러스멀티충전스테이션_크림,,협력사,,,Product Parts,
SSU001404,,PT2836-버튼링_반투명,일시품절,정승윤,현재 재고 입하건의 규격 이슈가 있어 인쇄가 불안정하여 임시품절입니다. 무지로는 진행이 가능합니다,퀵 버튼링 노트,QBRN,2025.1.13 5:03오후,2025.2.3 11:57오전,2025.1.13,2025.2.2,reclr8mOgGCtPx7PV,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=reclr8mOgGCtPx7PV,1404,정승윤,PT2836-버튼링_반투명,,신시어리,,,Product Parts,
SSU001405,,PT2228-브랜디드노트북백_블랙,품절예정,김민정,현재고 81개로 품절예정입니다. 재입고예정일은 2월 27일입니다.,브랜디드 노트북백,BRDD,2025.1.15 11:51오전,2025.3.5 5:39오후,2025.1.15,2025.3.4,recHi0kLkGW3jImGB,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recHi0kLkGW3jImGB,1405,김민정,PT2228-브랜디드노트북백_블랙,,신시어리,,,Product Parts,
SSU001406,,,판매가능,안다정,"협력사 재고 입하되어 품절 해지합니다. (현재고 약 1,000개 이상 보유중)",,,2025.1.16 3:27오후,2026.1.7 12:10오후,2025.1.16,2026.1.6,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1406,안다정,,,,,,,
SSU001407,,PT0814-사파리볼펜_매트차콜블랙,일시품절,안다정,협력사 재고 소진 및 독일 제조사 측 생산공정 변경으로 인한 재입하 일정 미정,라미 사파리 펜,LAMY,2025.1.17 2:32오후,2025.3.25 3:50오후,2025.1.17,2025.3.24,recbXLuf0sCwBIVdg,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recbXLuf0sCwBIVdg,1407,안다정,PT0814-사파리볼펜_매트차콜블랙,,신시어리,,,Product Parts,
SSU001408,,PT0805-사파리볼펜_그린,일시품절,안다정,협력사 재고 소진 및 독일 제조사 측 생산공정 변경으로 인한 재입하 일정 미정,라미 사파리 펜,LAMY,2025.1.17 3:46오후,2025.3.25 3:47오후,2025.1.17,2025.3.24,recmXwx9eEXtfLYfa,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recmXwx9eEXtfLYfa,1408,안다정,PT0805-사파리볼펜_그린,,협력사,,,Product Parts,
SSU001409,,PT0808-사파리볼펜_레드,일시품절,안다정,협력사 재고 소진 및 독일 제조사 측 생산공정 변경으로 인한 재입하 일정 미정,라미 사파리 펜,LAMY,2025.1.17 3:46오후,2025.3.25 3:47오후,2025.1.17,2025.3.24,recfq2LaCKssAbwU7,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recfq2LaCKssAbwU7,1409,안다정,PT0808-사파리볼펜_레드,,협력사,,,Product Parts,
SSU001410,,PT0807-사파리볼펜_블루,일시품절,안다정,협력사 재고 소진 및 독일 제조사 측 생산공정 변경으로 인한 재입하 일정 미정,라미 사파리 펜,LAMY,2025.1.17 3:46오후,2025.3.25 3:47오후,2025.1.17,2025.3.24,recYhgLRWpPHeoAQi,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recYhgLRWpPHeoAQi,1410,안다정,PT0807-사파리볼펜_블루,,협력사,,,Product Parts,
SSU001411,,PT0806-사파리볼펜_샤이니블랙,일시품절,안다정,협력사 재고 소진 및 독일 제조사 측 생산공정 변경으로 인한 재입하 일정 미정,라미 사파리 펜,LAMY,2025.1.17 3:47오후,2025.3.25 3:48오후,2025.1.17,2025.3.24,recIgNYL4S403NEtz,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recIgNYL4S403NEtz,1411,안다정,PT0806-사파리볼펜_샤이니블랙,,협력사,,,Product Parts,
SSU001412,,PT0797-사파리볼펜_샤이니화이트,일시품절,안다정,협력사 재고 소진 및 독일 제조사 측 생산공정 변경으로 인한 재입하 일정 미정,라미 사파리 펜,LAMY,2025.1.17 3:47오후,2025.3.25 3:48오후,2025.1.17,2025.3.24,recEDv3OiS3PcW7Tm,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recEDv3OiS3PcW7Tm,1412,안다정,PT0797-사파리볼펜_샤이니화이트,,협력사,,,Product Parts,
SSU001413,,PT0804-사파리볼펜_옐로우,일시품절,안다정,협력사 재고 소진 및 독일 제조사 측 생산공정 변경으로 인한 재입하 일정 미정,라미 사파리 펜,LAMY,2025.1.17 3:47오후,2025.3.25 3:48오후,2025.1.17,2025.3.24,rec4qnCZTJ4907ohS,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec4qnCZTJ4907ohS,1413,안다정,PT0804-사파리볼펜_옐로우,,협력사,,,Product Parts,
SSU001414,,PT0789-사파리볼펜_핑크,일시품절,안다정,협력사 재고 소진 및 독일 제조사 측 생산공정 변경으로 인한 재입하 일정 미정,라미 사파리 펜,LAMY,2025.1.17 3:48오후,2025.3.25 3:49오후,2025.1.17,2025.3.24,reciOpnSCXNAelapJ,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=reciOpnSCXNAelapJ,1414,안다정,PT0789-사파리볼펜_핑크,,협력사,,,Product Parts,
SSU001415,,,판매가능,안다정,"협력사 현재 재고 1,000개로 확인되어 판매재개 합니다. 그린제품의 경우 협력사 재고 소진 속도가 빨라 건별 재고 확인하시는 것을 권장 드립니다.",,,2025.1.20 11:56오전,2025.1.20 4:53오후,2025.1.20,2025.1.19,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1415,안다정,,,,,,,
SSU001416,,,판매가능,이난영,상판불량 교체 완료. 판매 가능,,,2025.1.20 3:28오후,2025.4.12 4:36오후,2025.1.20,2025.4.11,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1416,이난영,,,,,,,
SSU001417,,,제품 철수(졸업),안다정,제품 리뉴얼되어 기존 버전 제품은 판매 불가합니다. PT4617-올데이텀블러_그린(ver2) 파츠로 판매 재개 업데이트 예정입니다.,,,2025.1.20 4:53오후,,2025.1.20,2026.9.3,,recQKZ4yJAsoIWa0l,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1417,안다정,,,,,,,
SSU001418,,PT4617-올데이텀블러_그린(ver2),판매가능,안다정,"올데이텀블러_그린 색상 리뉴얼버전으로 판매 재개 합니다. 기존버전은 소진되어 판매 불가하며, 그린 색상은 재고 소진이 빨라 건 별 재고 확인 권장 드립니다. (현재고 약 1,000개)

* 리뉴얼버전 파츠: PT4617-올데이텀블러_그린(ver2)",올데이 텀블러,ADYT,2025.1.20 4:56오후,2025.2.11 10:39오전,2025.1.20,2025.2.10,recN8ErSrAV7h2W7N,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recN8ErSrAV7h2W7N,1418,안다정,PT4617-올데이텀블러_그린(ver2),,협력사,,,Product Parts,
SSU001419,,PT4616-올데이텀블러_블랙(ver2),판매가능,안다정,"올데이텀블러_블랙 색상 리뉴얼버전으로 판매 재개 합니다. 기존버전은 소진되어 판매 불가하며, 블랙 색상은 재고 소진이 빨라 건 별 재고 확인 권장 드립니다. (현재고 약 300개)

* 리뉴얼버전 파츠: PT4616-올데이텀블러_블랙(ver2)",올데이 텀블러,ADYT,2025.1.20 4:57오후,2025.2.5 11:11오전,2025.1.20,2025.2.4,recAvzSlKUH1kStNq,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recAvzSlKUH1kStNq,1419,안다정,PT4616-올데이텀블러_블랙(ver2),,협력사,,,Product Parts,
SSU001420,,PT1236-슬로건다이어리_그레이,판매가능,김민정,재고입고되어 판매재개 합니다.,슬로건 다이어리,SLGN,2025.1.21 4:33오후,2026.1.19 4:58오후,2025.1.21,2026.1.18,recuLKG9FYarPEjVt,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recuLKG9FYarPEjVt,1420,김민정,PT1236-슬로건다이어리_그레이,,신시어리,,,Product Parts,
SSU001421,,PT1239-슬로건다이어리_블랙,판매가능,김민정,재고입고되어 판매재개 합니다.,슬로건 다이어리,SLGN,2025.1.21 4:34오후,2025.8.5 3:38오후,2025.1.21,2025.8.4,recwEwAaCd1CXCxD1,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recwEwAaCd1CXCxD1,1421,김민정,PT1239-슬로건다이어리_블랙,,신시어리,,,Product Parts,
SSU001422,,PT0832-레더스킨다이어리_그레이,일시품절,김민정,재고소진으로 일시품절입니다.,레더스킨 다이어리,LSKD,2025.1.21 4:38오후,2025.2.5 9:47오전,2025.1.21,2025.2.4,rec0qhXEO8UTVYp27,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec0qhXEO8UTVYp27,1422,김민정,PT0832-레더스킨다이어리_그레이,,신시어리,,,Product Parts,
SSU001423,checked,,판매가능,정승윤,유리병 재입고로 판매 재개,,,2025.1.22 4:22오후,2025.10.23 5:05오후,2025.1.22,2025.10.22,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1423,정승윤,,,,,,,
SSU001424,checked,PT4501-미니스토어피규어세트_블랙,판매가능,김민정,최초등록,팝업스토어 피규어 세트,MSFG,2025.1.22 4:25오후,,2025.1.22,2026.9.3,recuS7fmLb9umbZ0M,recuS7fmLb9umbZ0M,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recuS7fmLb9umbZ0M,1424,김민정,PT4501-미니스토어피규어세트_블랙,,협력사,,,Product Parts,
SSU001425,checked,PT4502-미니스토어피규어세트_화이트,판매가능,김민정,최초등록,팝업스토어 피규어 세트,MSFG,2025.1.22 4:25오후,,2025.1.22,2026.9.3,recgpmyc7dwnJ2B6b,recgpmyc7dwnJ2B6b,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recgpmyc7dwnJ2B6b,1425,김민정,PT4502-미니스토어피규어세트_화이트,,협력사,,,Product Parts,
SSU001426,checked,PT4503-미니스토어피규어세트_레드,판매가능,김민정,최초등록,팝업스토어 피규어 세트,MSFG,2025.1.22 4:25오후,,2025.1.22,2026.9.3,recr80VB5TGe11SQO,recr80VB5TGe11SQO,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recr80VB5TGe11SQO,1426,김민정,PT4503-미니스토어피규어세트_레드,,협력사,,,Product Parts,
SSU001427,checked,PT4504-미니스토어피규어세트_옐로우,판매가능,김민정,최초등록,팝업스토어 피규어 세트,MSFG,2025.1.22 4:25오후,,2025.1.22,2026.9.3,recq1D2gaDN3SH7MI,recq1D2gaDN3SH7MI,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recq1D2gaDN3SH7MI,1427,김민정,PT4504-미니스토어피규어세트_옐로우,,협력사,,,Product Parts,
SSU001428,checked,PT4505-미니스토어피규어세트_그린,판매가능,김민정,최초등록,팝업스토어 피규어 세트,MSFG,2025.1.22 4:25오후,2025.1.22 4:25오후,2025.1.22,2025.1.21,reckvuXX7Si7wtPM2,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=reckvuXX7Si7wtPM2,1428,김민정,PT4505-미니스토어피규어세트_그린,,협력사,,,Product Parts,
SSU001429,checked,PT4506-미니스토어피규어세트_블루,판매가능,김민정,최초등록,팝업스토어 피규어 세트,MSFG,2025.1.22 4:25오후,,2025.1.22,2026.9.3,recXVZOWYEEWkQ3dj,recXVZOWYEEWkQ3dj,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recXVZOWYEEWkQ3dj,1429,김민정,PT4506-미니스토어피규어세트_블루,,협력사,,,Product Parts,
SSU001430,checked,PT4527-주차번호판피규어세트_블랙,판매가능,김민정,최초등록,주차번호판 피규어세트,FGPS,2025.1.22 4:25오후,2025.1.22 4:25오후,2025.1.22,2025.1.21,recZgdPVvUknEBPoo,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recZgdPVvUknEBPoo,1430,김민정,PT4527-주차번호판피규어세트_블랙,,협력사,,,Product Parts,
SSU001431,checked,PT4528-주차번호판피규어세트_화이트,판매가능,김민정,최초등록,주차번호판 피규어세트,FGPS,2025.1.22 4:25오후,,2025.1.22,2026.9.3,recgPdFN9CtsItEqP,recgPdFN9CtsItEqP,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recgPdFN9CtsItEqP,1431,김민정,PT4528-주차번호판피규어세트_화이트,,협력사,,,Product Parts,
SSU001432,checked,PT4529-주차번호판피규어세트_레드,판매가능,김민정,최초등록,주차번호판 피규어세트,FGPS,2025.1.22 4:26오후,,2025.1.22,2026.9.3,recjFLrDqIPJOjVrs,recjFLrDqIPJOjVrs,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recjFLrDqIPJOjVrs,1432,김민정,PT4529-주차번호판피규어세트_레드,,협력사,,,Product Parts,
SSU001433,checked,PT4530-주차번호판피규어세트_옐로우,판매가능,김민정,최초등록,주차번호판 피규어세트,FGPS,2025.1.22 4:26오후,2025.1.22 4:26오후,2025.1.22,2025.1.21,recpQRSHlA2vMn55d,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recpQRSHlA2vMn55d,1433,김민정,PT4530-주차번호판피규어세트_옐로우,,협력사,,,Product Parts,
SSU001434,checked,PT4531-주차번호판피규어세트_그린,판매가능,김민정,최초등록,주차번호판 피규어세트,FGPS,2025.1.22 4:26오후,2025.1.22 4:26오후,2025.1.22,2025.1.21,recWNhhYbfYZmvKfB,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recWNhhYbfYZmvKfB,1434,김민정,PT4531-주차번호판피규어세트_그린,,협력사,,,Product Parts,
SSU001435,checked,PT4532-주차번호판피규어세트_블루,판매가능,김민정,최초등록,주차번호판 피규어세트,FGPS,2025.1.22 4:26오후,,2025.1.22,2026.9.3,recmIzVeUrjd7QAPV,recmIzVeUrjd7QAPV,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recmIzVeUrjd7QAPV,1435,김민정,PT4532-주차번호판피규어세트_블루,,협력사,,,Product Parts,
SSU001436,checked,PT4421-브랜디드피규어(기본피규어)_컬러,판매가능,김민정,최초등록,"브랜디드 피규어, 브랜디드 피규어 키링","BRPR, BRPK",2025.1.22 4:26오후,,2025.1.22,2026.9.3,recNfA6IBBY9LH9qk,recNfA6IBBY9LH9qk,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recNfA6IBBY9LH9qk,1436,김민정,PT4421-브랜디드피규어(기본피규어)_컬러,,협력사,,,Product Parts,
SSU001437,checked,PT3373-시그니처다이어리_밴드_기본검정,판매가능,김민정,최초등록,시그니처 다이어리,SGND,2025.1.22 4:26오후,,2025.1.22,2026.9.3,recaauZJjZPr5I54g,recaauZJjZPr5I54g,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recaauZJjZPr5I54g,1437,김민정,PT3373-시그니처다이어리_밴드_기본검정,,신시어리,,,Product Parts,
SSU001438,checked,,판매가능,김민정,최초등록,,,2025.1.22 4:26오후,2025.1.22 4:26오후,2025.1.22,2025.1.21,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1438,김민정,,,,,,,
SSU001439,checked,PT4220-시그니처다이어리_밴드_컬러,판매가능,김민정,최초등록,시그니처 다이어리,SGND,2025.1.22 4:26오후,,2025.1.22,2026.9.3,recvPQUJhWzkao5EK,recvPQUJhWzkao5EK,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recvPQUJhWzkao5EK,1439,김민정,PT4220-시그니처다이어리_밴드_컬러,,생산,,,Product Parts,
SSU001440,checked,,판매가능,김민정,최초등록,,,2025.1.22 4:26오후,2025.9.22 10:23오전,2025.1.22,2025.9.21,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1440,김민정,,,,,,,
SSU001441,checked,,판매가능,김민정,최초등록,,,2025.1.22 4:26오후,2025.9.22 10:22오전,2025.1.22,2025.9.21,,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=,1441,김민정,,,,,,,
SSU001442,checked,PT4400-라이트샤오미펜_화이트,판매가능,김민정,최초등록,라이트 샤오미펜,LXMP,2025.1.22 4:26오후,,2025.1.22,2026.9.3,rec81qXXlTk5SFJtJ,rec81qXXlTk5SFJtJ,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec81qXXlTk5SFJtJ,1442,김민정,PT4400-라이트샤오미펜_화이트,,신시어리,,,Product Parts,
SSU001443,checked,PT4494-헬로카드형USB(4GB)_화이트,판매가능,김민정,최초등록,헬로 카드형 USB,HUSB,2025.1.22 4:27오후,,2025.1.22,2026.9.3,rec3QpVrSCQGybnZi,rec3QpVrSCQGybnZi,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rec3QpVrSCQGybnZi,1443,김민정,PT4494-헬로카드형USB(4GB)_화이트,,협력사,,,Product Parts,
SSU001444,checked,PT4535-헬로카드형USB(8GB)_화이트,판매가능,김민정,최초등록,헬로 카드형 USB,HUSB,2025.1.22 4:27오후,2025.1.22 4:27오후,2025.1.22,2025.1.21,rech0Ztjtb9EDLmpH,,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=rech0Ztjtb9EDLmpH,1444,김민정,PT4535-헬로카드형USB(8GB)_화이트,,협력사,,,Product Parts,
SSU001445,checked,PT4536-헬로카드형USB(16GB)_화이트,판매가능,김민정,최초등록,헬로 카드형 USB,HUSB,2025.1.22 4:27오후,,2025.1.22,2026.9.3,recaMPaYFEqS7Efbz,recaMPaYFEqS7Efbz,https://airtable.com/shr5t1qyPKytJvVBY?prefill_fldziB6bVRltNvUis=recaMPaYFEqS7Efbz,1445,김민정,PT4536-헬로카드형USB(16GB)_화이트,,협력사,,,Product Parts,
